번호,강좌지역,기관유형,기관분류,기관명,주소(도로명),대표전화,홈페이지,상태,비고
326,경상북도 ,공공,주민자치기관,보문면 주민센터,경상북도 예천군 보문면 미호길 127,054-650-6606,http://city.ycg.kr/ko/bomun/,자료없음,
327,경상북도 ,공공,주민자치기관,호명면 주민센터,경상북도 예천군 호명면 오천길 2,054-650-6607,http://city.ycg.kr/ko/homyeong/,자료없음,
328,경상북도 ,공공,주민자치기관,유천면 주민센터,경상북도 예천군 유천면 예성로 699-8,054-650-6608,http://city.ycg.kr/ko/yucheon/,자료없음,
329,경상북도 ,공공,주민자치기관,용궁면 주민센터,경상북도 예천군 용궁면 읍부1길 45,054-650-6609,http://city.ycg.kr/ko/yonggung/,자료없음,
330,경상북도 ,공공,주민자치기관,개포면 주민센터,경상북도 예천군 개포면 신음리길 28-8,054-650-6610,http://city.ycg.kr/ko/gaepo/,자료없음,
331,경상북도 ,공공,주민자치기관,지보면 주민센터,경상북도 예천군 지보면 지보로 126-5,054-650-6611,http://city.ycg.kr/ko/jibo/,자료없음,
332,경상북도 ,공공,주민자치기관,풍양면 주민센터,경상북도 예천군 풍양면 낙상2길 50,054-650-6612,http://city.ycg.kr/ko/pungyang/,자료없음,
333,경상북도 ,공공,국가 및 지자체,봉화군청,경상북도 봉화군 봉화읍 봉화로 1111,054-679-6114,http://www.bonghwa.go.kr/,0,
334,경상북도 ,공공,주민자치기관,봉화읍 주민센터,경상북도 봉화군 봉화읍 내성로3길 9,054-679-5011,http://www.bonghwa.go.kr/open.content/ko/organization/eup.myon/bonghwa.eup/intro/,자료없음,
335,경상북도 ,공공,주민자치기관,물야면 주민센터,경상북도 봉화군 물야면 문수로 991,054-672-2301,http://www.bonghwa.go.kr/open.content/ko/organization/eup.myon/murya.myeon/intro/,자료없음,
336,경상북도 ,공공,주민자치기관,봉성면 주민센터,경상북도 봉화군 봉성면 옥마로 23,054-672-9301,http://www.bonghwa.go.kr/open.content/ko/organization/eup.myon/bongseong.myeon/intro/,자료없음,
337,경상북도 ,공공,주민자치기관,법전면 주민센터,경상북도 봉화군 법전면 법전로 100,054-672-4401,http://www.bonghwa.go.kr/open.content/ko/organization/eup.myon/beopjeon.myeon/intro/,자료없음,
338,경상북도 ,공공,주민자치기관,춘양면 주민센터,경상북도 봉화군 춘양면 의양리 409-1,054-679-5411,http://www.bonghwa.go.kr/open.content/ko/organization/eup.myon/chunyang.myeon/intro/,자료없음,
339,경상북도 ,공공,주민자치기관,소천면 주민센터,경상북도 봉화군 소천면 소천로 1294,054-679-5511,http://www.bonghwa.go.kr/open.content/ko/organization/eup.myon/socheon.myeon/intro/,자료없음,
340,경상북도 ,공공,주민자치기관,석포면 주민센터,경상북도 봉화군 석포면 석포로1길 55,054-679-5611,http://www.bonghwa.go.kr/open.content/ko/organization/eup.myon/seokpo.myeon/intro/,자료없음,
341,경상북도 ,공공,주민자치기관,재산면 주민센터,경상북도 봉화군 재산면 대내골길 4,054-672-8301,http://www.bonghwa.go.kr/open.content/ko/organization/eup.myon/jaesan.myeon/intro/,자료없음,
342,경상북도 ,공공,주민자치기관,명호면 주민센터,경상북도 봉화군 명호면 도천길 18,054-672-1301,http://www.bonghwa.go.kr/open.content/ko/organization/eup.myon/myeongho.myeon/intro/,자료없음,
343,경상북도 ,공공,주민자치기관,상운면 주민센터,경상북도 봉화군 상운면 예봉로 1281,054-679-5911,http://www.bonghwa.go.kr/open.content/ko/organization/eup.myon/sangun.myeon/intro/,자료없음,
344,경상북도 ,공공,국가 및 지자체,울진군청,경상북도 울진군 울진읍 울진중앙로 121,054-782-1501,http://www.uljin.go.kr/,0,
345,경상북도 ,공공,주민자치기관,울진읍 주민센터,경상북도 울진군 울진읍 읍내10길 19,054-789-4000,http://www.uljin.go.kr/index.uljin?menuCd=DOM_000000107001002000,자료없음,
346,경상북도 ,공공,주민자치기관,평해읍 주민센터,경상북도 울진군 평해읍 평해로 82,054-789-4100,http://www.uljin.go.kr/index.uljin?menuCd=DOM_000000107001003000,자료없음,
347,경상북도 ,공공,주민자치기관,북면 주민센터,경상북도 울진군 북면 부구3길 12,054-789-4200,http://www.uljin.go.kr/index.uljin?menuCd=DOM_000000107001004000,자료없음,
348,경상북도 ,공공,주민자치기관,금강송면 주민센터,경상북도 울진군 금강송면 삼근1길 23,054-789-4300,http://www.uljin.go.kr/index.uljin?menuCd=DOM_000000107001005000,자료없음,
349,경상북도 ,공공,주민자치기관,근남면 주민센터,경상북도 울진군 근남면 노음4길 6-7,054-789-4400,http://www.uljin.go.kr/index.uljin?menuCd=DOM_000000107001006000,자료없음,
350,경상북도 ,공공,주민자치기관,매화면 주민센터,경상북도 울진군 매화면 매화1길 95,054-789-4500,http://www.uljin.go.kr/index.uljin?menuCd=DOM_000000107001007000,자료없음,
351,경상북도 ,공공,주민자치기관,기성면 주민센터,경상북도 울진군 기성면 척산2길 20-8,054-789-4600,http://www.uljin.go.kr/index.uljin?menuCd=DOM_000000107001008000,자료없음,
352,경상북도 ,공공,주민자치기관,온정면 주민센터,경상북도 울진군 온정면 소태로 23,054-789-4700,http://www.uljin.go.kr/index.uljin?menuCd=DOM_000000107001009000,자료없음,
353,경상북도 ,공공,주민자치기관,죽변면 주민센터,경상북도 울진군 죽변면 죽변중앙로 165,054-789-4800,http://www.uljin.go.kr/index.uljin?menuCd=DOM_000000107001010000,자료없음,
354,경상북도 ,공공,주민자치기관,후포면 주민센터,경상북도 울진군 후포면 삼율로 7-20,054-789-4900,http://www.uljin.go.kr/index.uljin?menuCd=DOM_000000107001011000,자료없음,
355,경상북도 ,공공,국가 및 지자체,울릉군청,경상북도 울릉군 울릉읍 도동2길 66,054-791-2191,http://www.ulleung.go.kr,자료없음,
356,경상북도 ,공공,주민자치기관,울릉읍 주민센터,경상북도 울릉군 울릉읍 도동길 158 ,054-790-6601,http://www.ulleung.go.kr/organ/01/,자료없음,
357,경상북도 ,공공,주민자치기관,서면 주민센터,경상북도 울릉군 서면 남양4길 31,054-790-6711,http://www.ulleung.go.kr/organ/02/,자료없음,
358,경상북도 ,공공,주민자치기관,북면 주민센터,경상북도 울릉군 북면 천부2길 15,054-790-6731,http://www.ulleung.go.kr/organ/03/,자료없음,
359,경상북도 ,공공,국가 및 지자체,경북평생교육진흥원,경상북도 경산시 진량읍 대구대로 201 평생교육관 2층 1210호,053-850-5802,http://www.gile.or.kr/,자료없음,
360,경상북도 ,,,,,,,,
361,경상북도 ,,,,,,,,
362,경상북도 ,,,,,,,,
363,경상북도 ,,,,경북끝.,,,,
364,경상북도 ,,,,,,,,
365,경상북도 ,,,,,,,,
366,경상북도 ,,,,,,,,
367,경상북도 ,,,,,,,,
368,경상북도 ,,,,,,,,
369,경상북도 ,,,,,,,,
370,경상북도 ,,,,,,,,
371,경상북도 ,,,,,,,,
372,경상북도 ,,,,,,,,
373,경상북도 ,,,,,,,,
374,경상북도 ,,,,,,,,
375,경상북도 ,,,,,,,,
376,경상북도 ,,,,,,,,
377,경상북도 ,,,,,,,,
378,경상북도 ,,,,,,,,
379,경상북도 ,,,,,,,,
380,경상북도 ,,,,,,,,
381,경상북도 ,,,,,,,,
382,경상북도 ,,,,,,,,
383,경상북도 ,,,,,,,,
384,경상북도 ,,,,,,,,
385,경상북도 ,,,,,,,,
386,경상북도 ,,,,,,,,
387,경상북도 ,,,,,,,,
388,경상북도 ,,,,,,,,
389,경상북도 ,,,,,,,,
390,경상북도 ,,,,,,,,
391,경상북도 ,,,,,,,,
392,경상북도 ,,,,,,,,
393,경상북도 ,,,,,,,,
394,경상북도 ,,,,,,,,
395,경상북도 ,,,,,,,,
396,경상북도 ,,,,,,,,
397,경상북도 ,,,,,,,,
398,경상북도 ,,,,,,,,
399,경상북도 ,,,,,,,,
400,경상북도 ,,,,,,,,
401,경상북도 ,,,,,,,,
402,경상북도 ,,,,,,,,
403,경상북도 ,,,,,,,,
404,경상북도 ,,,,,,,,
405,경상북도 ,,,,,,,,
406,경상북도 ,,,,,,,,
407,경상북도 ,,,,,,,,
408,경상북도 ,,,,,,,,
409,경상북도 ,,,,,,,,
410,경상북도 ,,,,,,,,
411,경상북도 ,,,,,,,,
412,경상북도 ,,,,,,,,
413,경상북도 ,,,,,,,,
414,경상북도 ,,,,,,,,
415,경상북도 ,,,,,,,,
416,경상북도 ,,,,,,,,
417,경상북도 ,,,,,,,,
418,경상북도 ,,,,,,,,
419,경상북도 ,,,,,,,,
420,경상북도 ,,,,,,,,
421,경상북도 ,,,,,,,,
422,경상북도 ,,,,,,,,
423,경상북도 ,,,,,,,,
424,경상북도 ,,,,,,,,
425,경상북도 ,,,,,,,,
426,경상북도 ,,,,,,,,
427,경상북도 ,,,,,,,,
428,경상북도 ,,,,,,,,
429,경상북도 ,,,,,,,,
430,경상북도 ,,,,,,,,
431,경상북도 ,,,,,,,,
432,경상북도 ,,,,,,,,
433,경상북도 ,,,,,,,,
434,경상북도 ,,,,,,,,
435,경상북도 ,,,,,,,,
436,경상북도 ,,,,,,,,
437,경상북도 ,,,,,,,,
438,경상북도 ,,,,,,,,
439,경상북도 ,,,,,,,,
440,경상북도 ,,,,,,,,
441,경상북도 ,,,,,,,,
442,경상북도 ,,,,,,,,
443,경상북도 ,,,,,,,,
444,경상북도 ,,,,,,,,
445,경상북도 ,,,,,,,,
446,경상북도 ,,,,,,,,
447,경상북도 ,,,,,,,,
448,경상북도 ,,,,,,,,
449,경상북도 ,,,,,,,,
450,경상북도 ,,,,,,,,
451,경상북도 ,,,,,,,,
452,경상북도 ,,,,,,,,
453,경상북도 ,,,,,,,,
454,경상북도 ,,,,,,,,
455,경상북도 ,,,,,,,,
456,경상북도 ,,,,,,,,
457,경상북도 ,,,,,,,,
458,경상북도 ,,,,,,,,
459,경상북도 ,,,,,,,,
460,경상북도 ,,,,,,,,
461,경상북도 ,,,,,,,,
462,경상북도 ,,,,,,,,
463,경상북도 ,,,,,,,,
464,경상북도 ,,,,,,,,
465,경상북도 ,,,,,,,,
466,경상북도 ,,,,,,,,
467,경상북도 ,,,,,,,,
468,경상북도 ,,,,,,,,
469,경상북도 ,,,,,,,,
470,경상북도 ,,,,,,,,
471,경상북도 ,,,,,,,,
472,경상북도 ,,,,,,,,
473,경상북도 ,,,,,,,,
474,경상북도 ,,,,,,,,
475,경상북도 ,,,,,,,,
476,경상북도 ,,,,,,,,
477,경상북도 ,,,,,,,,
478,경상북도 ,,,,,,,,
479,경상북도 ,,,,,,,,
480,경상북도 ,,,,,,,,
481,경상북도 ,,,,,,,,
482,경상북도 ,,,,,,,,
483,경상북도 ,,,,,,,,
484,경상북도 ,,,,,,,,
485,경상북도 ,,,,,,,,
486,경상북도 ,,,,,,,,
487,경상북도 ,,,,,,,,
488,경상북도 ,,,,,,,,
489,경상북도 ,,,,,,,,
490,경상북도 ,,,,,,,,
491,경상북도 ,,,,,,,,
492,경상북도 ,,,,,,,,
493,경상북도 ,,,,,,,,
494,경상북도 ,,,,,,,,
495,경상북도 ,,,,,,,,
496,경상북도 ,,,,,,,,
497,경상북도 ,,,,,,,,
498,경상북도 ,,,,,,,,
499,경상북도 ,,,,,,,,
500,경상북도 ,,,,,,,,
501,경상북도 ,,,,,,,,
502,경상북도 ,,,,,,,,
503,경상북도 ,,,,,,,,
504,경상북도 ,,,,,,,,
505,경상북도 ,,,,,,,,
506,경상북도 ,,,,,,,,
507,경상북도 ,,,,,,,,
508,경상북도 ,,,,,,,,
509,경상북도 ,,,,,,,,
510,경상북도 ,,,,,,,,
511,경상북도 ,,,,,,,,
512,경상북도 ,,,,,,,,
513,경상북도 ,,,,,,,,
514,경상북도 ,,,,,,,,
515,경상북도 ,,,,,,,,
516,경상북도 ,,,,,,,,
517,경상북도 ,,,,,,,,
518,경상북도 ,,,,,,,,
519,경상북도 ,,,,,,,,
520,경상북도 ,,,,,,,,
521,경상북도 ,,,,,,,,
522,경상북도 ,,,,,,,,
523,경상북도 ,,,,,,,,
524,경상북도 ,,,,,,,,
525,경상북도 ,,,,,,,,
526,경상북도 ,,,,,,,,
527,경상북도 ,,,,,,,,
528,경상북도 ,,,,,,,,
529,경상북도 ,,,,,,,,
530,경상북도 ,,,,,,,,
531,경상북도 ,,,,,,,,
532,경상북도 ,,,,,,,,
533,경상북도 ,,,,,,,,
534,경상북도 ,,,,,,,,
535,경상북도 ,,,,,,,,
536,경상북도 ,,,,,,,,
537,경상북도 ,,,,,,,,
538,경상북도 ,,,,,,,,
539,경상북도 ,,,,,,,,
540,경상북도 ,,,,,,,,
541,경상북도 ,,,,,,,,
542,경상북도 ,,,,,,,,
543,경상북도 ,,,,,,,,
544,경상북도 ,,,,,,,,
545,경상북도 ,,,,,,,,
546,경상북도 ,,,,,,,,
547,경상북도 ,,,,,,,,
548,경상북도 ,,,,,,,,
549,경상북도 ,,,,,,,,
550,경상북도 ,,,,,,,,
551,경상북도 ,,,,,,,,
552,경상북도 ,,,,,,,,
553,경상북도 ,,,,,,,,
554,경상북도 ,,,,,,,,
555,경상북도 ,,,,,,,,
556,경상북도 ,,,,,,,,
557,경상북도 ,,,,,,,,
558,경상북도 ,,,,,,,,
559,경상북도 ,,,,,,,,
560,경상북도 ,,,,,,,,
561,경상북도 ,,,,,,,,
562,경상북도 ,,,,,,,,
563,경상북도 ,,,,,,,,
564,경상북도 ,,,,,,,,
565,경상북도 ,,,,,,,,
566,경상북도 ,,,,,,,,
567,경상북도 ,,,,,,,,
568,경상북도 ,,,,,,,,
569,경상북도 ,,,,,,,,
570,경상북도 ,,,,,,,,
571,경상북도 ,,,,,,,,
572,경상북도 ,,,,,,,,
573,경상북도 ,,,,,,,,
574,경상북도 ,,,,,,,,
575,경상북도 ,,,,,,,,
576,경상북도 ,,,,,,,,
577,경상북도 ,,,,,,,,
578,경상북도 ,,,,,,,,
579,경상북도 ,,,,,,,,
580,경상북도 ,,,,,,,,
581,경상북도 ,,,,,,,,
582,경상북도 ,,,,,,,,
583,경상북도 ,,,,,,,,
584,경상북도 ,,,,,,,,
585,경상북도 ,,,,,,,,
586,경상북도 ,,,,,,,,
587,경상북도 ,,,,,,,,
588,경상북도 ,,,,,,,,
589,경상북도 ,,,,,,,,
590,경상북도 ,,,,,,,,
591,경상북도 ,,,,,,,,
592,경상북도 ,,,,,,,,
593,경상북도 ,,,,,,,,
594,경상북도 ,,,,,,,,
595,경상북도 ,,,,,,,,
596,경상북도 ,,,,,,,,
597,경상북도 ,,,,,,,,
598,경상북도 ,,,,,,,,
599,경상북도 ,,,,,,,,
600,경상북도 ,,,,,,,,
601,경상북도 ,,,,,,,,
602,경상북도 ,,,,,,,,
603,경상북도 ,,,,,,,,
604,경상북도 ,,,,,,,,
605,경상북도 ,,,,,,,,
606,경상북도 ,,,,,,,,
607,경상북도 ,,,,,,,,
608,경상북도 ,,,,,,,,
609,경상북도 ,,,,,,,,
610,경상북도 ,,,,,,,,
611,경상북도 ,,,,,,,,
612,경상북도 ,,,,,,,,
613,경상북도 ,,,,,,,,
614,경상북도 ,,,,,,,,
615,경상북도 ,,,,,,,,
616,경상북도 ,,,,,,,,
617,경상북도 ,,,,,,,,
618,경상북도 ,,,,,,,,
619,경상북도 ,,,,,,,,
620,경상북도 ,,,,,,,,
621,경상북도 ,,,,,,,,
622,경상북도 ,,,,,,,,
623,경상북도 ,,,,,,,,
624,경상북도 ,,,,,,,,
625,경상북도 ,,,,,,,,
626,경상북도 ,,,,,,,,
627,경상북도 ,,,,,,,,
628,경상북도 ,,,,,,,,
629,경상북도 ,,,,,,,,
630,경상북도 ,,,,,,,,
631,경상북도 ,,,,,,,,
632,경상북도 ,,,,,,,,
633,경상북도 ,,,,,,,,
634,경상북도 ,,,,,,,,
635,경상북도 ,,,,,,,,
636,경상북도 ,,,,,,,,
637,경상북도 ,,,,,,,,
638,경상북도 ,,,,,,,,
639,경상북도 ,,,,,,,,
640,경상북도 ,,,,,,,,
641,경상북도 ,,,,,,,,
642,경상북도 ,,,,,,,,
643,경상북도 ,,,,,,,,
644,경상북도 ,,,,,,,,
645,경상북도 ,,,,,,,,
646,경상북도 ,,,,,,,,
647,경상북도 ,,,,,,,,
648,경상북도 ,,,,,,,,
649,경상북도 ,,,,,,,,
650,경상북도 ,,,,,,,,
651,경상북도 ,,,,,,,,
652,경상북도 ,,,,,,,,
653,경상북도 ,,,,,,,,
654,경상북도 ,,,,,,,,
655,경상북도 ,,,,,,,,
656,경상북도 ,,,,,,,,
657,경상북도 ,,,,,,,,
658,경상북도 ,,,,,,,,
659,경상북도 ,,,,,,,,
660,경상북도 ,,,,,,,,
661,경상북도 ,,,,,,,,
662,경상북도 ,,,,,,,,
663,경상북도 ,,,,,,,,
664,경상북도 ,,,,,,,,
665,경상북도 ,,,,,,,,
666,경상북도 ,,,,,,,,
667,경상북도 ,,,,,,,,
668,경상북도 ,,,,,,,,
669,경상북도 ,,,,,,,,
670,경상북도 ,,,,,,,,
671,경상북도 ,,,,,,,,
672,경상북도 ,,,,,,,,
673,경상북도 ,,,,,,,,
674,경상북도 ,,,,,,,,
675,경상북도 ,,,,,,,,
676,경상북도 ,,,,,,,,
677,경상북도 ,,,,,,,,
678,경상북도 ,,,,,,,,
679,경상북도 ,,,,,,,,
680,경상북도 ,,,,,,,,
681,경상북도 ,,,,,,,,
682,경상북도 ,,,,,,,,
683,경상북도 ,,,,,,,,
684,경상북도 ,,,,,,,,
685,경상북도 ,,,,,,,,
686,경상북도 ,,,,,,,,
687,경상북도 ,,,,,,,,
688,경상북도 ,,,,,,,,
689,경상북도 ,,,,,,,,
690,경상북도 ,,,,,,,,
691,경상북도 ,,,,,,,,
692,경상북도 ,,,,,,,,
693,경상북도 ,,,,,,,,
694,경상북도 ,,,,,,,,
695,경상북도 ,,,,,,,,
696,경상북도 ,,,,,,,,
697,경상북도 ,,,,,,,,
698,경상북도 ,,,,,,,,
699,경상북도 ,,,,,,,,
700,경상북도 ,,,,,,,,
701,경상북도 ,,,,,,,,
702,경상북도 ,,,,,,,,
703,경상북도 ,,,,,,,,
704,경상북도 ,,,,,,,,
705,경상북도 ,,,,,,,,
706,경상북도 ,,,,,,,,
707,경상북도 ,,,,,,,,
708,경상북도 ,,,,,,,,
709,경상북도 ,,,,,,,,
710,경상북도 ,,,,,,,,
711,경상북도 ,,,,,,,,
712,경상북도 ,,,,,,,,
713,경상북도 ,,,,,,,,
714,경상북도 ,,,,,,,,
715,경상북도 ,,,,,,,,
716,경상북도 ,,,,,,,,
717,경상북도 ,,,,,,,,
718,경상북도 ,,,,,,,,
719,경상북도 ,,,,,,,,
720,경상북도 ,,,,,,,,
721,경상북도 ,,,,,,,,
722,경상북도 ,,,,,,,,
723,경상북도 ,,,,,,,,
724,경상북도 ,,,,,,,,
725,경상북도 ,,,,,,,,
726,경상북도 ,,,,,,,,
727,경상북도 ,,,,,,,,
728,경상북도 ,,,,,,,,
729,경상북도 ,,,,,,,,
730,경상북도 ,,,,,,,,
731,경상북도 ,,,,,,,,
732,경상북도 ,,,,,,,,
733,경상북도 ,,,,,,,,
734,경상북도 ,,,,,,,,
735,경상북도 ,,,,,,,,
736,경상북도 ,,,,,,,,
737,경상북도 ,,,,,,,,
738,경상북도 ,,,,,,,,
739,경상북도 ,,,,,,,,
740,경상북도 ,,,,,,,,
741,경상북도 ,,,,,,,,
742,경상북도 ,,,,,,,,
743,경상북도 ,,,,,,,,
744,경상북도 ,,,,,,,,
745,경상북도 ,,,,,,,,
746,경상북도 ,,,,,,,,
747,경상북도 ,,,,,,,,
748,경상북도 ,,,,,,,,
749,경상북도 ,,,,,,,,
750,경상북도 ,,,,,,,,
751,경상북도 ,,,,,,,,
752,경상북도 ,,,,,,,,
753,경상북도 ,,,,,,,,
754,경상북도 ,,,,,,,,
755,경상북도 ,,,,,,,,
756,경상북도 ,,,,,,,,
757,경상북도 ,,,,,,,,
758,경상북도 ,,,,,,,,
759,경상북도 ,,,,,,,,
760,경상북도 ,,,,,,,,
761,경상북도 ,,,,,,,,
762,경상북도 ,,,,,,,,
763,경상북도 ,,,,,,,,
764,경상북도 ,,,,,,,,
765,경상북도 ,,,,,,,,
766,경상북도 ,,,,,,,,
767,경상북도 ,,,,,,,,
768,경상북도 ,,,,,,,,
769,경상북도 ,,,,,,,,
770,경상북도 ,,,,,,,,
771,경상북도 ,,,,,,,,
772,경상북도 ,,,,,,,,
773,경상북도 ,,,,,,,,
774,경상북도 ,,,,,,,,
775,경상북도 ,,,,,,,,
776,경상북도 ,,,,,,,,
777,경상북도 ,,,,,,,,
778,경상북도 ,,,,,,,,
779,경상북도 ,,,,,,,,
780,경상북도 ,,,,,,,,
781,경상북도 ,,,,,,,,
782,경상북도 ,,,,,,,,
783,경상북도 ,,,,,,,,
784,경상북도 ,,,,,,,,
785,경상북도 ,,,,,,,,
786,경상북도 ,,,,,,,,
787,경상북도 ,,,,,,,,
788,경상북도 ,,,,,,,,
789,경상북도 ,,,,,,,,
790,경상북도 ,,,,,,,,
791,경상북도 ,,,,,,,,
792,경상북도 ,,,,,,,,
793,경상북도 ,,,,,,,,
794,경상북도 ,,,,,,,,
795,경상북도 ,,,,,,,,
796,경상북도 ,,,,,,,,
797,경상북도 ,,,,,,,,
798,경상북도 ,,,,,,,,
799,경상북도 ,,,,,,,,
800,경상북도 ,,,,,,,,
801,경상북도 ,,,,,,,,
802,경상북도 ,,,,,,,,
803,경상북도 ,,,,,,,,
804,경상북도 ,,,,,,,,
805,경상북도 ,,,,,,,,
806,경상북도 ,,,,,,,,
807,경상북도 ,,,,,,,,
808,경상북도 ,,,,,,,,
809,경상북도 ,,,,,,,,
810,경상북도 ,,,,,,,,
811,경상북도 ,,,,,,,,
812,경상북도 ,,,,,,,,
813,경상북도 ,,,,,,,,
814,경상북도 ,,,,,,,,
815,경상북도 ,,,,,,,,
816,경상북도 ,,,,,,,,
817,경상북도 ,,,,,,,,
818,경상북도 ,,,,,,,,
819,경상북도 ,,,,,,,,
820,경상북도 ,,,,,,,,
821,경상북도 ,,,,,,,,
822,경상북도 ,,,,,,,,
823,경상북도 ,,,,,,,,
824,경상북도 ,,,,,,,,
825,경상북도 ,,,,,,,,
826,경상북도 ,,,,,,,,
827,경상북도 ,,,,,,,,
828,경상북도 ,,,,,,,,
829,경상북도 ,,,,,,,,
830,경상북도 ,,,,,,,,
831,경상북도 ,,,,,,,,
832,경상북도 ,,,,,,,,
833,경상북도 ,,,,,,,,
834,경상북도 ,,,,,,,,
835,경상북도 ,,,,,,,,
836,경상북도 ,,,,,,,,
837,경상북도 ,,,,,,,,
838,경상북도 ,,,,,,,,
839,경상북도 ,,,,,,,,
840,경상북도 ,,,,,,,,
841,경상북도 ,,,,,,,,
842,경상북도 ,,,,,,,,
843,경상북도 ,,,,,,,,
844,경상북도 ,,,,,,,,
845,경상북도 ,,,,,,,,
846,경상북도 ,,,,,,,,
847,경상북도 ,,,,,,,,
848,경상북도 ,,,,,,,,
849,경상북도 ,,,,,,,,
850,경상북도 ,,,,,,,,
851,경상북도 ,,,,,,,,
852,경상북도 ,,,,,,,,
853,경상북도 ,,,,,,,,
854,경상북도 ,,,,,,,,
855,경상북도 ,,,,,,,,
856,경상북도 ,,,,,,,,
857,경상북도 ,,,,,,,,
858,경상북도 ,,,,,,,,
859,경상북도 ,,,,,,,,
860,경상북도 ,,,,,,,,
861,경상북도 ,,,,,,,,
862,경상북도 ,,,,,,,,
863,경상북도 ,,,,,,,,
864,경상북도 ,,,,,,,,
865,경상북도 ,,,,,,,,
866,경상북도 ,,,,,,,,
867,경상북도 ,,,,,,,,
868,경상북도 ,,,,,,,,
869,경상북도 ,,,,,,,,
870,경상북도 ,,,,,,,,
871,경상북도 ,,,,,,,,
872,경상북도 ,,,,,,,,
873,경상북도 ,,,,,,,,
874,경상북도 ,,,,,,,,
875,경상북도 ,,,,,,,,
876,경상북도 ,,,,,,,,
877,경상북도 ,,,,,,,,
878,경상북도 ,,,,,,,,
879,경상북도 ,,,,,,,,
880,경상북도 ,,,,,,,,
881,경상북도 ,,,,,,,,
882,경상북도 ,,,,,,,,
883,경상북도 ,,,,,,,,
884,경상북도 ,,,,,,,,
885,경상북도 ,,,,,,,,
886,경상북도 ,,,,,,,,
887,경상북도 ,,,,,,,,
888,경상북도 ,,,,,,,,
889,경상북도 ,,,,,,,,
890,경상북도 ,,,,,,,,
891,경상북도 ,,,,,,,,
892,경상북도 ,,,,,,,,
893,경상북도 ,,,,,,,,
894,경상북도 ,,,,,,,,
895,경상북도 ,,,,,,,,
896,경상북도 ,,,,,,,,
897,경상북도 ,,,,,,,,
898,경상북도 ,,,,,,,,
899,경상북도 ,,,,,,,,
900,경상북도 ,,,,,,,,
901,경상북도 ,,,,,,,,
902,경상북도 ,,,,,,,,
903,경상북도 ,,,,,,,,
904,경상북도 ,,,,,,,,
905,경상북도 ,,,,,,,,
906,경상북도 ,,,,,,,,
907,경상북도 ,,,,,,,,
908,경상북도 ,,,,,,,,
909,경상북도 ,,,,,,,,
910,경상북도 ,,,,,,,,
911,경상북도 ,,,,,,,,
912,경상북도 ,,,,,,,,
913,경상북도 ,,,,,,,,
914,경상북도 ,,,,,,,,
915,경상북도 ,,,,,,,,
916,경상북도 ,,,,,,,,
917,경상북도 ,,,,,,,,
918,경상북도 ,,,,,,,,
919,경상북도 ,,,,,,,,
920,경상북도 ,,,,,,,,
921,경상북도 ,,,,,,,,
922,경상북도 ,,,,,,,,
923,경상북도 ,,,,,,,,
924,경상북도 ,,,,,,,,
925,경상북도 ,,,,,,,,
926,경상북도 ,,,,,,,,
927,경상북도 ,,,,,,,,
928,경상북도 ,,,,,,,,
929,경상북도 ,,,,,,,,
930,경상북도 ,,,,,,,,
931,경상북도 ,,,,,,,,
932,경상북도 ,,,,,,,,
933,경상북도 ,,,,,,,,
934,경상북도 ,,,,,,,,
935,경상북도 ,,,,,,,,
936,경상북도 ,,,,,,,,
937,경상북도 ,,,,,,,,
938,경상북도 ,,,,,,,,
939,경상북도 ,,,,,,,,
940,경상북도 ,,,,,,,,
941,경상북도 ,,,,,,,,
942,경상북도 ,,,,,,,,
943,경상북도 ,,,,,,,,
944,경상북도 ,,,,,,,,
945,경상북도 ,,,,,,,,
946,경상북도 ,,,,,,,,
947,경상북도 ,,,,,,,,
948,경상북도 ,,,,,,,,
949,경상북도 ,,,,,,,,
950,경상북도 ,,,,,,,,
951,경상북도 ,,,,,,,,
952,경상북도 ,,,,,,,,
953,경상북도 ,,,,,,,,
954,경상북도 ,,,,,,,,
955,경상북도 ,,,,,,,,
956,경상북도 ,,,,,,,,
957,경상북도 ,,,,,,,,
958,경상북도 ,,,,,,,,
959,경상북도 ,,,,,,,,
960,경상북도 ,,,,,,,,
961,경상북도 ,,,,,,,,
962,경상북도 ,,,,,,,,
963,경상북도 ,,,,,,,,
964,경상북도 ,,,,,,,,
965,경상북도 ,,,,,,,,
966,경상북도 ,,,,,,,,
967,경상북도 ,,,,,,,,
968,경상북도 ,,,,,,,,
969,경상북도 ,,,,,,,,
970,경상북도 ,,,,,,,,
971,경상북도 ,,,,,,,,
972,경상북도 ,,,,,,,,
973,경상북도 ,,,,,,,,
974,경상북도 ,,,,,,,,
975,경상북도 ,,,,,,,,
976,경상북도 ,,,,,,,,
977,경상북도 ,,,,,,,,
978,경상북도 ,,,,,,,,
979,경상북도 ,,,,,,,,
980,경상북도 ,,,,,,,,
981,경상북도 ,,,,,,,,
982,경상북도 ,,,,,,,,
983,경상북도 ,,,,,,,,
984,경상북도 ,,,,,,,,
985,경상북도 ,,,,,,,,
986,경상북도 ,,,,,,,,
987,경상북도 ,,,,,,,,
988,경상북도 ,,,,,,,,
989,경상북도 ,,,,,,,,
990,경상북도 ,,,,,,,,
991,경상북도 ,,,,,,,,
992,경상북도 ,,,,,,,,
